feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,day,hour,minute,target
300.42913838490307,1530.3563914666001,20.418942005274033,73.33554217657736,2887.006682692221,38.85579112007956,1498.3092829146167,1158.2436865804414,585.9332703423486,2.0,14.0,8.0,294.69388482507316
428.0402603746897,2488.040148627584,20.230255287011364,84.34174121812798,2882.8156562796985,49.15049536094784,2441.3133027155927,1314.9606144705072,641.2053086763063,,,,673.2601046060895
458.3183243544329,2640.7474646562996,20.366621339323423,84.77863744934963,2864.635346066273,50.511799371482184,2644.062073145774,1326.7654828206757,650.9931820680321,,16.0,26.0,734.5645826067747
442.47923071649564,2470.3542710565685,20.330934887863915,83.14086388521994,2861.510322634562,49.22496470169981,,1310.6669600796715,,1.0,11.0,12.0,680.5294009612011
,1749.568414644512,20.24683401255369,,2981.524489374661,41.20783446952204,1700.9429233224996,1201.6797257591675,644.1039899117598,2.0,,,403.9684757920609
462.0769000429493,2676.7968679709425,20.542489404817726,84.68207499303804,2857.756138943329,51.1117178811357,2660.172529018132,1327.7105122871112,651.636118305297,1.0,,31.0,748.4722183045683
454.32598226571344,,20.372720689293093,86.1465406685195,2898.52778248874,51.8584308916618,2620.4867070226333,1339.4104698795477,,1.0,7.0,18.0,753.8573744630725
442.7842675885464,2496.985586826966,20.63648944610994,84.14167118344022,2873.788369969257,48.539482794175825,2468.4478800675784,1300.9040371530775,653.3273200383152,1.0,9.0,56.0,674.4455606100811
,,20.30536489108585,,2879.1566707848815,48.60617551761465,2440.983162724997,1321.044230406695,646.3196269013745,1.0,,58.0,677.7946875895311
464.0426100753269,2685.9870057276676,,85.92049160438744,,51.08421385142778,,1324.2562416468486,648.3535833216837,1.0,7.0,45.0,750.1088805959539
443.3720652591876,2484.7049795935886,20.27555104298564,83.83496411579308,2885.2514984865493,48.63778132390395,2477.8306781238525,1301.682966012809,645.5669694591851,1.0,,13.0,688.1823313268757
450.121706708463,2557.1087631091955,20.131886340245238,83.56079463587903,2859.027943044519,49.92577602233188,2503.8777028744526,1325.7981160701743,647.0523827179104,2.0,1.0,,709.2043183618723
455.3468417975703,2670.250730082322,20.503342338560586,84.80239265851576,2880.9659040189827,50.90252278492969,2672.449184870288,1334.9462213931886,,1.0,8.0,43.0,751.8762488181605
455.6523341689956,2639.7519725005595,20.33788631763716,83.70648349621729,2817.0393817107492,50.21796405237451,2586.1922537564196,1337.8367470839307,652.8285679020771,1.0,20.0,,726.1648636717858
329.80572135548925,1719.4614038536226,20.430116033962104,,2979.8961456065185,41.79201294351867,,1195.086654901084,653.0632057844056,2.0,10.0,22.0,403.70490181640935
,2465.5938978220233,20.322905057091756,83.6982943387547,2848.4552468801858,49.51730686935816,2412.9968099933103,1300.9075459541345,648.5763185999459,1.0,19.0,28.0,681.6235525734887
463.85149027494543,2726.296510771296,20.338174402437854,84.60825547982334,2860.5470956188324,50.68598521317001,2667.0391172763843,1336.285228209591,641.6807708178757,2.0,,41.0,748.5440951225044
432.0861162277738,2559.1571279277996,20.497891568989857,84.49943751188468,,50.332522257466756,,1316.886853571556,,2.0,6.0,42.0,695.6894542005457
435.9238352612856,2606.8167926972433,20.50930089360543,85.33668660673554,2885.266214826182,50.76890696755029,2563.898924255547,1317.055215280106,640.7011903806501,1.0,21.0,4.0,729.8542345654
430.47330930040994,2567.81918442377,20.413226732595117,,2871.643373498798,50.81090936101541,2544.8449254934962,,645.3862626918874,2.0,0.0,,708.8847260713263
,2738.788461455364,20.139374762612622,86.21844094179525,,51.40519717557743,2677.430575207398,1326.9681905708692,651.1435224714065,,9.0,28.0,748.2633342919361
447.92159205203666,2528.5074188148383,20.24850326192547,84.30724435550889,2893.0829595632586,49.21257946955093,2486.237515801053,,652.4793868042742,2.0,1.0,54.0,703.3902954205454
469.60321796657934,2654.2730747535343,20.34600059382551,84.78725995880201,2819.689606969147,50.517355956999864,2593.6823778273306,1331.2936878091662,649.887127281802,1.0,6.0,30.0,736.7107977198964
326.5637560098392,1733.3834441949712,,76.19922923740671,,41.379887718426545,1676.239424290759,1212.429271217139,645.5432929539853,2.0,10.0,44.0,401.99236504365103
362.69084848767255,1978.8550642865193,20.423762738640345,78.6476816311878,2995.408502922459,44.37974093203405,1913.9075754626326,1249.2167610670906,641.0778264819788,2.0,8.0,46.0,501.77574087659013
446.3410246021476,2588.936889945734,20.550967180773416,84.73922427826004,,50.134726952799724,2566.970275309419,1320.9511180803195,650.8574933504284,1.0,22.0,39.0,719.2381453382269
451.922265025737,2592.498438369234,20.51738120904154,84.54438991061241,2849.7194753077474,50.92286314359014,2586.6987550613926,1324.8288401834166,643.3648497855809,,17.0,28.0,724.9951736688911
498.8607831977445,2973.2314173491823,20.29697781289826,88.04624071262782,2800.7666712051323,53.8571258065166,2917.618229884871,1370.5379912383432,645.0527851657964,1.0,5.0,12.0,849.8227125113378
434.6683859337968,2535.6160587359464,20.27501338510631,83.9671276985632,2858.7265253419096,50.06583409176156,2525.3791004996056,1325.3923137224936,649.7848500047986,2.0,0.0,54.0,702.7337966165884
454.91610454621315,2586.122494532218,20.484104577938947,83.6265403466282,2823.263576906194,49.50222448095583,2559.995126595433,1326.5520203735994,642.1433817287971,,18.0,43.0,722.8306347232207
448.66960255276484,2613.982707819783,20.161916197449184,84.07269999466506,2883.521319616517,50.08386427681499,2551.106261667836,1320.5643884558879,641.7645978077544,1.0,17.0,51.0,724.3487011050963
471.6020346062556,,20.825326811271847,85.80158850196935,2825.2369837073984,51.14093932506325,2734.298625477383,1336.292873183385,642.4498642307022,,4.0,10.0,764.2309455640013
481.0855681228329,2881.01845356599,20.29150084740261,86.64325954848198,2837.4552803788756,52.37806188213674,2812.1141937640427,1355.4507869941217,649.5354514554864,2.0,5.0,7.0,788.0773010297343
328.35243281334584,1724.8736645643812,20.181728579944924,75.40538814226382,2972.7106918942854,41.103263089120844,1659.4609740004346,1194.5996549961808,634.5198147978754,,11.0,32.0,394.9672477988322
338.20928611075976,1730.7668373175359,20.534623681737052,76.4904525019853,2950.6042256587293,41.6476077367996,1689.0595710344735,1204.8912216944386,650.1081443781743,2.0,9.0,38.0,407.2444332490187
521.4673413468669,2998.5578780266164,,,2816.538241015295,53.57774139847514,2903.211511818734,1354.329775093155,643.7938591019046,1.0,3.0,45.0,844.0291250063208
,2446.624708576794,20.389373781047485,82.46247747447246,,49.16204485163286,2413.638758836292,1321.8568103050807,653.130755396193,1.0,12.0,1.0,676.6356496041466
441.6369745952259,2508.3004301053343,20.203612153745897,83.44143353158348,2846.9706386677994,49.028121030147055,2478.709700699782,1326.6235979402904,641.6590778555571,,1.0,7.0,698.4313679105543
465.82769612675173,2724.640529299567,20.26057294745467,85.37529113425134,2889.702673295325,51.25875823976251,2687.1961455660517,1347.8618061328857,656.8097894675147,1.0,8.0,55.0,758.3414224446373
297.63561778600274,1559.8498765198533,,75.14261386356954,,,,1150.3363812779342,,2.0,13.0,50.0,308.85720532002716
470.71259304352884,2670.709928075187,20.181596141780837,84.9721122351897,2827.6354272237186,50.77221113979262,2621.3871460325313,1334.8349686825627,,1.0,6.0,30.0,736.4461418864756
329.1000454683097,1736.911067884807,20.280042782168906,,2903.8839155533274,,,1206.2599118085925,623.8813623327809,2.0,12.0,16.0,397.366351031258
441.6397120014414,2471.036838632008,20.142359991761868,83.24212579684108,2871.005849913548,48.837147834348286,2431.6657609268022,1313.9077890136903,645.5188268489185,1.0,10.0,29.0,672.4441111572136
431.76839383757334,2466.812272987718,,84.24307793974278,2847.9234124008353,49.70913768898,2422.9948576982815,1323.443383443774,650.4497110621604,1.0,,26.0,686.8507384630938
499.65125284247694,2977.1414226840675,20.558200733022307,88.03513744152515,2847.66625558599,54.03847764048759,2967.0406800509986,1373.325348615093,648.5111097408443,1.0,5.0,11.0,853.8183112695745
444.95494750265436,2592.8952027788864,20.11415993481063,84.85741183452265,2823.871901989232,50.609157387314966,2552.034514566288,1319.859786192099,,1.0,22.0,4.0,730.0311090714849
453.0544816136446,2565.428921415992,20.1619997902236,83.14302661622862,2860.7417968559143,49.18590021920268,2496.183688450381,1310.6951480657895,653.4286802476084,2.0,1.0,30.0,704.8471207296284
509.3315750656325,3021.577850647793,20.31152572186488,88.3020462777023,2833.627474790457,,,1376.580816033575,645.691066399464,1.0,4.0,45.0,854.4392227990456
330.7732892674182,1707.1848043560103,20.338009927844315,76.64617066034414,2970.0444953901892,40.941087383890306,1679.9268119457788,1200.92225082713,631.77436967691,2.0,10.0,57.0,397.27522915022814
439.03337011297236,2528.327662309012,20.286924953237467,83.87634637846881,2850.9818464325203,50.01773612465465,2506.303374227286,1318.8327594784598,645.736980972397,1.0,,0.0,705.9374352364646
470.77301282282554,2658.4781215372595,20.614368823049404,,2836.8218438513613,50.48521442036716,2611.561157942483,1324.9507575674786,642.0402269986271,1.0,5.0,49.0,748.8786325360859
451.4477627888861,2592.8365773778273,20.13785647034362,84.37572171204296,2852.5739514005845,49.61992410400707,2585.0650595044153,1335.9024805314236,643.9536347798187,1.0,17.0,30.0,726.5812106468918
302.03395107005133,,20.408136270416495,,2930.4657171813,38.91751695745029,1532.355641401416,,562.7381356090343,2.0,15.0,19.0,293.94434250844296
458.6202721807839,2651.1148412649304,20.50504145281094,84.58904207228933,2868.5052646450927,50.658745530622774,2583.9117940140563,1323.7423123246379,651.0785936715976,1.0,16.0,27.0,738.9922898624837
324.54214247460044,1716.0362540864837,20.371907638542528,76.2477191945911,,41.45759726582287,1694.4328848800048,1205.9482042603645,645.5547272951305,2.0,10.0,15.0,401.8789694958957
434.7281811174786,2479.3974022513225,20.212375105669686,84.12780023645539,2845.854903185095,,2429.708663959157,1314.291593780285,642.8873450540002,1.0,,46.0,678.3780123005188
435.27944088321647,,20.4599319695814,85.12786763229565,2868.221557397023,50.32154874088185,2544.1819154529526,1315.8423652098568,650.6862527054957,2.0,2.0,50.0,711.2353855316517
457.4367224046335,,20.50801771081414,84.65125823604865,2892.607186443673,51.15811636204473,2683.3616919250885,1335.1055271190214,651.5561280443158,1.0,8.0,51.0,751.0299156378182
336.48308462308194,1742.4065498099258,20.40566310859447,75.582532021574,,40.68802672746596,1672.800516265073,,649.3181640521157,2.0,9.0,13.0,399.4165850981693
328.5649754064889,1707.5524992945814,20.20927055499689,75.62535164924772,2954.16284920884,41.54792424122629,1670.7284851281477,1204.882733540031,631.5517842048573,2.0,10.0,57.0,398.6343015276276
435.48867831453146,2502.480901296807,20.169816513598473,84.14879195600521,2861.44910740519,,2442.3378772713654,1306.7905317440739,642.3794784641017,1.0,15.0,28.0,692.1879766292119
449.08969048838014,2788.0852709682936,20.411559654109755,85.9586350781252,2889.890176636856,,,1346.0107299563338,652.7909506904105,1.0,9.0,7.0,773.6598855694109
437.4763773394528,2516.843447897383,20.26934789162597,84.552394883605,2886.9255441352843,,,1312.680912820193,645.2424514108139,2.0,2.0,,699.2333251293513
326.124494585828,1723.5874716275207,20.616653371891744,76.37530662949128,2989.473057563674,41.59690899561437,1654.7858933553457,,,,11.0,12.0,398.19717406826305
474.5204367205557,2681.273571279744,20.428510312704258,85.70491720534595,2844.3949802230263,50.490535183685516,2631.2405002508913,,651.1046463744295,1.0,6.0,34.0,743.7221290649969
454.0137413231583,2620.8287309965026,20.494538241953027,83.91492944741411,2818.022716863068,49.8581482169346,2625.20909340243,1330.3530358440225,645.5798546113813,1.0,20.0,26.0,732.4319699883974
440.6507896701158,2531.4975641804513,20.779050876750702,82.97240329680768,2855.18806188268,48.888940597796555,2484.178472522996,1317.8891708548572,644.2945071702867,2.0,1.0,4.0,705.0502433517013
,2681.193894387808,20.257797413279928,86.34845558517284,2897.4652345175314,51.65400012980313,2661.2795260092516,1348.2861944406218,645.2175260591439,1.0,5.0,40.0,762.8536971891461
,2598.35705718989,20.85039903255634,84.41091842943214,2849.700067673145,49.99057645658468,2561.3827895723257,1338.5153818144952,645.3195637615689,1.0,16.0,18.0,724.0284706923444
445.8312776023584,2576.638441358429,20.13979546852054,84.37342918879544,2879.8218795786806,49.82878373062306,2534.829396830111,,646.5600988956769,2.0,2.0,51.0,707.8432162082662
463.487978967939,2746.69566582457,20.150158413883606,85.62872554989978,2793.955671762296,50.658912373806274,2689.540540763048,1339.9488552662847,646.6614337506624,2.0,5.0,35.0,752.3174729282078
455.5280516798007,2663.809779144231,20.327340939610192,83.9658342511657,2828.341071128542,50.470120272001985,2632.278186225514,1325.8882711712117,640.2613548984806,2.0,5.0,55.0,728.5315036432546
386.67690584520716,2112.513281104702,20.303485311028663,79.15125386454238,2933.0105925299167,45.23895177239299,2047.7239656212519,1253.2658233101342,646.6097624024676,2.0,8.0,23.0,539.6581169950184
456.7417099359728,2683.9300047532283,20.16570956394047,84.1384181340384,2869.3907781588796,,2605.3511478831047,1319.839554900973,,1.0,17.0,5.0,740.9869170461504
464.40095936629433,2633.123403015357,20.52993579622917,84.24998669258764,2814.131219940696,50.26506651948086,2567.163037233189,1324.1944752306972,647.975331421128,1.0,19.0,58.0,736.784632827194
426.8908486993891,2554.9560430721635,20.435845385476135,84.31622847836249,2900.511310071804,,2493.5858924909944,,641.6585673491262,1.0,15.0,21.0,704.5421154785269
461.73294356220606,2697.8068074664698,20.358990502095104,84.93485067965294,2831.752008799727,50.34775460147984,2620.3905714107823,1326.2711884450143,639.4824806011552,2.0,6.0,0.0,733.4666253097333
430.52906399325406,2483.901943117838,20.507633375829563,84.60237098569058,2880.623862515237,,2415.060554194982,,652.0557313628003,1.0,12.0,17.0,676.1005219382162
450.95919408892166,2539.121660788155,20.177845925550304,83.40850825399214,2897.78919877549,49.63512546624657,2494.8162504388856,1322.3553835645018,644.6026749492466,1.0,15.0,41.0,694.9693146146454
331.3027828881513,1714.1473377842194,20.49555550396004,76.20670311721375,2944.0387023245207,41.13834133420852,1669.0275507380131,1211.8232976031684,643.2014706505983,2.0,11.0,16.0,389.0809063395942
576.7798368986937,1689.1623239160594,20.199228566766443,92.20058124684063,2977.9052150851994,57.37264988253578,3274.532662768113,,,2.0,9.0,28.0,396.0989767816419
428.2339599992521,,20.173377286542657,84.22718239695676,2911.637167369492,49.793803228772184,2479.2217625720764,1323.185402162874,,1.0,15.0,21.0,701.751648425413
469.0779296830186,2675.4633217172263,20.346498781093896,84.38052361181352,2886.754448011099,50.147867516820746,2623.553518712316,1334.713415201643,648.8676815325258,1.0,8.0,29.0,745.8091752434121
460.5088902851103,2637.443705820316,20.505244433766304,,2850.0640293536144,50.32441722305529,,1334.864120069492,648.2492833983456,2.0,5.0,56.0,725.6923751218419
466.93052416298127,2694.9971823233627,20.577383731597408,,2819.881910684028,50.59102052105904,2683.885258830644,1347.729481931603,641.1739055245647,2.0,5.0,,751.9955610456179
,3013.9383963325968,,88.63579611824706,2821.30258782521,53.809081184176016,,1356.5701225822143,648.7383065431794,1.0,3.0,54.0,849.2843863723228
440.15518493432126,2575.9275733512013,20.331018384254982,84.00778305837952,2877.9137833219397,50.16026188167881,2487.9665219100766,1320.5115279067809,,1.0,,44.0,700.7598085606787
439.37518038310293,2481.962321868377,20.64969799040487,83.73595451597984,2860.62602891822,48.54309085935271,2444.312769549118,,649.1146401168903,1.0,19.0,33.0,682.0841994590666
437.96710710352505,2548.3718550197364,20.3911673673711,84.81112367090435,2848.648403399866,,2464.7685090520695,,649.3778865100747,1.0,15.0,,696.2778095152171
470.49465612512586,,,,,,2711.456696786286,,652.1103784368578,2.0,4.0,17.0,771.0448517397167
441.3607342279094,2544.364769752612,20.222734460306626,84.82958929760235,2882.2005252986296,49.68145657056869,2511.7839464467665,1330.832843701419,649.1695804479676,1.0,14.0,3.0,698.1808009612798
470.79720669353134,2683.5047217974143,20.25192734997756,84.46744794820829,2848.7780199511626,50.794978696588,2637.5510450356405,,,1.0,8.0,28.0,743.2605457339972
472.74701379884874,,20.18064691809845,84.31892004630622,2805.9129376252627,50.25720662971517,,1331.5473776012755,644.0201991515404,1.0,5.0,49.0,746.6019369109358
438.4700414395065,2541.4531915906946,20.402434629162386,84.51167068674157,2886.347436419738,49.60917652749214,2503.5724391659055,1305.7973481756244,643.5014611572971,2.0,1.0,39.0,699.6820885613365
437.53690663126554,2588.4927506314957,20.443288328865236,85.34597665557213,2862.3265825717444,50.721719479648804,2551.4956043740217,,639.1088467513152,1.0,22.0,11.0,725.6041499661324
455.08393931221434,2642.5297744204563,20.381270285156464,83.98235624723834,2886.3536359035543,50.24133844913352,2571.88976333308,1333.1005115291027,640.423351475403,2.0,3.0,34.0,727.862331415483
435.34193885412935,2516.3297042535773,20.178962923967372,84.21779830923458,2907.630082658074,49.45808928859563,2440.812786193058,1315.7283526000779,649.209039064509,2.0,7.0,29.0,684.585910473757
,1781.4205535687195,,76.18834780377493,2927.181160157348,42.04981076992862,1732.5015287636757,1191.8487563858243,632.0744627137406,2.0,,25.0,408.2479074035846
,2631.0773542827064,20.236160880185675,84.84833814289213,2877.1532723520536,50.65233433730717,2576.32927626739,1329.2250741216415,651.9552799372345,1.0,16.0,25.0,729.1068552657838
452.23973710008704,2618.364168538099,20.443619252112708,84.96864491421752,2854.1323733085987,,2567.9488136973505,,651.4094756297204,1.0,18.0,38.0,723.0614764250212
327.8160525150855,1729.0621177695061,20.21053758820766,75.55232431258271,2943.938068720484,40.94938491162548,1678.4677658476749,1198.5307301672735,640.8657549955655,2.0,10.0,54.0,397.99479356104916
326.08674829597993,1763.8605358816942,20.413080856757325,77.00798163818227,2990.272768866593,41.66152681094938,1698.1161551086866,1215.2101313299704,646.579605850835,2.0,11.0,4.0,404.2365185584413
431.19441330198697,2529.882887361785,20.382115573322412,83.07971620841204,2837.032198154937,49.65203938584711,2487.6351511149483,1322.0072121102612,645.468793115953,1.0,,5.0,695.9892641549108
,2701.0743546943527,20.45480050130445,85.97789830960298,2899.132043592229,51.221031337401186,,1327.3446169533547,644.6431150448334,1.0,7.0,40.0,750.7841004701547
502.65185816235584,2962.6523935892887,20.46978740373906,88.99639622776141,2824.4361543190007,54.446696933745,2916.97545734226,1363.3308659363634,650.6501310684711,1.0,5.0,12.0,852.1321639218859
325.93003530860335,1700.047138472377,20.286213840929566,77.16006060459092,2922.8241153643853,41.89092418149351,1664.939249232054,1212.315101900827,641.547305846489,2.0,,47.0,398.8539850504154
450.0413959524232,2596.96977873475,20.414612460416038,83.48061268334234,2856.014329142732,49.19092003279495,2532.496822616716,1323.0731432929174,646.5555783439643,,3.0,0.0,709.9375337536698
447.2260767528967,2611.169683405537,20.35700143558887,,2847.414995381707,50.81155525754153,,,645.9391177755408,2.0,3.0,28.0,731.6604103182161
456.3355984126328,2596.1146738032553,,,2867.360839460682,50.2849247774781,2562.219369233126,,649.1406656969931,2.0,,17.0,722.6709189210894
447.60449723043405,2762.8460155415464,20.116498344111836,86.1769947675622,2866.643591516538,51.68645605288219,2705.1794295935015,,651.5713001934466,1.0,9.0,9.0,768.1119661358518
302.2776837985189,1549.519519888716,20.5298190714333,74.62964600578137,2877.8099573555724,39.178167698053365,1531.0912232917703,1146.9153125775083,570.4442010594389,2.0,14.0,41.0,293.50370089890936
399.4708853303885,2285.0754996033033,20.091512807031435,82.37002389398717,2910.4718452415773,,2245.6916257938005,1300.8661651973182,643.0011047103907,,8.0,5.0,610.6276568054764
,2989.63304895424,20.382959195017346,87.97082660371194,2836.6717294314067,54.09116940360319,2922.0084698512587,1360.1325776586232,651.0902841831955,1.0,5.0,13.0,850.0638976402652
435.8309643665215,2498.4157826984565,,83.1354303786431,2875.044800407612,48.91796357536281,,1299.7704231374594,644.3430667648661,1.0,12.0,14.0,684.3704159151669
,2570.2300976618985,20.489175712333807,84.85040529396846,2907.2987935192327,49.79952808675667,2497.457872821118,1309.8962266893939,,2.0,1.0,18.0,703.6673273149086
438.9012510117261,2520.4836270204987,20.317966346319402,83.53061980874696,,48.87856583469983,2473.634424279504,,,1.0,19.0,16.0,690.2825844925821
443.14758454220646,2496.419045892794,20.39403652408609,83.43407047964708,2912.6877193680352,,2450.9718170395495,1307.3372025671404,650.6295872978931,2.0,7.0,45.0,675.3832085369645
,2538.6852479262743,20.64117940643807,83.64007132226794,2854.9043034627143,49.833779767089766,2486.9115374528606,1328.854223314373,647.6215174259221,1.0,15.0,54.0,710.8755519866284
446.27510789838647,2578.510220616671,20.350614825487472,,2874.6399398032763,49.70916365554345,2514.2229770513854,1320.5667779167886,,2.0,2.0,43.0,715.3409075537356
444.3481734832547,2531.8559721964243,20.7831949082094,83.80021074163848,2833.590470269911,49.163487690456115,2507.779438504179,1331.2069245917826,644.4790417737033,1.0,15.0,53.0,701.3226003268339
498.683608667403,2972.578458963168,20.514230636740546,87.94099139582346,2814.6786857998754,54.20589789731697,2915.739494933077,,,1.0,,,841.0715450683103
444.8521429672241,2639.4331747970214,20.37459910247315,84.48168728242044,2841.862048991137,,2570.9171957188146,1320.5249889438523,644.4649277316738,1.0,17.0,,725.5641257194795
454.1560191331711,2525.016827611723,20.3930374083488,83.43943619870792,2841.5697787713557,49.241014017341705,2517.8761937949753,1322.6546289648243,648.4563668304435,2.0,2.0,55.0,706.588884080798
448.9825930585785,2569.526076093493,20.375256830711503,83.738091150465,2882.303054028121,,2519.5366759070057,1309.5626117208544,649.1993274479087,2.0,2.0,59.0,709.1925559143566
262.44088408361466,1424.6782213100762,20.321641495723792,,2898.150418932752,37.40741577150049,,1117.655382662484,517.3609158998728,2.0,16.0,46.0,216.9937673217309
419.0416669635209,2494.9344552833927,,84.813259837007,2897.711174672008,50.108317593156336,2482.1842092780157,1307.7376989656184,642.6645136637692,1.0,,38.0,689.1602885317226
471.8054162896116,2789.2207642722333,20.137305942021985,86.04453820094086,2858.2335286368693,,2756.4264980305584,1339.5234802924492,,2.0,,,775.9124011379539
458.57314365248067,2694.0419983705838,20.436724935683298,86.5664674650163,2883.880055201213,51.66678720315543,2662.6591357247835,1335.7665039785416,648.5642978994667,1.0,8.0,14.0,755.3688488252199
440.54114169645993,2557.924464615433,20.63456373142366,83.80860494615493,2827.5756154864107,50.15872472521223,2512.6090107075356,1328.227177126617,640.551281892213,1.0,,29.0,717.4558391900541
339.2550243264252,,20.39104656504769,76.95773855428703,2965.977427790265,41.75993357310852,1709.3147640562147,1209.332908034536,646.5309689294054,2.0,9.0,40.0,404.75565968770616
442.4987921253257,,20.456770933463442,83.2652317655088,2879.9865283992854,49.45550012094088,2483.961026383157,1325.6493240045088,,2.0,0.0,51.0,702.3020856612932
324.74488853894184,1718.204152521186,20.3374369626518,76.9315097808968,2971.0900391904033,41.127882672218526,1678.2835017571379,1194.6561742242002,637.9989220816517,2.0,11.0,30.0,398.6143622380217
444.18299742601283,2523.227797294853,20.428321851467206,83.74560081654053,2833.576538642201,49.31416084565422,2480.7505353734573,1326.2097740993481,,1.0,,8.0,692.1974594262133
442.0974129673376,2566.1075800473304,20.50252178278407,83.12372002739127,2887.276480272128,49.94898104677801,2527.0814360115264,1330.9548315608379,647.9959312341824,1.0,18.0,16.0,712.5733914280446
,2533.6852713069334,,83.92642217188724,2856.46608908516,50.27771021835235,,1325.768648687252,643.3539289438274,2.0,0.0,44.0,707.3462781215478
,2502.668811791189,20.534051210775996,,2931.1534144069146,48.46378413629076,2456.391127003984,1312.3783983508056,647.4140258257218,2.0,7.0,46.0,678.860639860023
435.8111224232782,2521.587648186052,,84.85086083930113,2891.627778041429,49.963514195553415,2463.16073045146,1312.3963933725877,642.7029260807553,2.0,0.0,48.0,703.5049275139523
458.08190837330744,2657.03173180693,20.204437212322112,84.23651513115472,2848.8135395568115,,2629.2254720024084,1345.5542271738993,648.3514333462552,1.0,16.0,40.0,741.3791481144457
450.091335174107,2601.780001216461,20.51344645662029,,2846.346663532422,49.633714087042456,2560.895388161035,1329.8057050995264,650.9338942885604,1.0,,,719.9017827811193
439.2879991159471,2570.1683586630434,20.153486374203855,83.53675741192409,2857.5873060651356,,2530.4590768012804,1325.4103929670237,646.2353693962136,,14.0,18.0,708.14774878942
473.3921176602594,2736.7953231090255,20.493983888242454,85.04219440103678,2837.251600413577,51.32313053625808,2694.7138382135045,1341.1397587678764,645.3501176730736,2.0,5.0,29.0,766.3117796972834
430.61918342731906,2600.7980121502524,20.109262573439295,85.15212752393984,2889.2038406102806,,2543.465383900653,,647.1524059802382,1.0,23.0,33.0,718.289463262522
437.32680154148795,2523.467182386566,20.37049564397837,84.79875707544042,2896.749137787693,,2511.2138485386063,1305.1549520344083,647.7192799494936,2.0,0.0,47.0,700.5842008651848
461.8526177096704,2660.3580739488393,20.527421832846052,84.79356750929286,2856.6564203133235,51.18545877416281,2653.814749066005,1324.779910213981,651.0968322839581,,9.0,24.0,738.5517465928036
460.0783504843523,2680.283565480256,20.135883310133824,84.95925611119068,2862.766554174106,51.01174539714039,2648.699346360198,1344.3973222941077,644.8179160873414,1.0,8.0,47.0,749.4022408960295
479.1823794776611,2782.7918637643475,20.424674033441192,,2816.293354267111,51.58099378530863,2737.4734648429703,1342.8139181481167,640.2061965604466,2.0,4.0,10.0,762.0142862101688
450.97194398536163,2604.0746463043124,20.257714889439264,,2827.7355345044034,50.273836354757684,2570.0931189621383,1325.156521707368,648.0235430541844,1.0,20.0,43.0,728.1237724864455
456.03438314586134,2642.4340082881213,20.242655077973225,84.63099565832538,2867.4784125793367,51.55689548014685,2587.2150292377537,1319.4905708763515,639.8902157146399,1.0,17.0,16.0,731.5417567085385
437.96231586179493,2559.1637400056034,20.51371624896279,,,50.03814782060384,2526.763395867558,1330.6793181807234,651.9261678457312,,0.0,0.0,711.2117711968775
450.499628935274,2561.0162343069464,20.331678558943565,84.1909595362787,2849.384531452018,50.29392147229645,2509.799402646341,1316.8110050528303,642.428381027154,1.0,21.0,49.0,715.9254674290862
446.86779155250827,2549.703900801801,20.436286193218614,,,49.286123956550156,2484.3035198701295,1314.4058749770231,645.8625500579369,2.0,2.0,38.0,707.3863061057527
439.4645369800233,2484.284828843937,20.135735560186404,83.25916773962987,2885.004073363757,49.257694794079164,2436.521427945942,1314.3132307956575,648.1127336203115,1.0,,13.0,676.6648368257034
447.4254160950431,2638.2737678289714,20.33985639090565,84.86308018617672,2847.2704518233295,50.531771165773,2577.4620062869985,1321.9431576769011,,1.0,21.0,0.0,729.5391407902694
364.29648070857775,1926.9105409831802,20.51450083990498,77.80544697751776,2971.788030523918,43.62659885875451,,1237.697760106185,652.1793661016951,2.0,,52.0,482.6262760394949
442.74595918964604,2499.31064360481,20.3190856975332,82.95645914912599,2832.8504989800426,49.2530296809376,2439.10529781356,1301.7458260058818,,1.0,19.0,38.0,685.2744514469224
468.8115113697054,2672.7148613977906,20.197197815514212,86.24444991323982,2859.661712845872,,2656.5901606316675,1324.3338556396336,,1.0,7.0,4.0,750.0751445898411
438.37665013665435,2537.759884496203,20.4962832125615,84.00676828686089,,,2496.1349484675147,1313.6620422518204,644.2631374953032,2.0,1.0,46.0,699.6218337723623
450.18443682146966,2673.6541342188902,20.424178694530145,85.43659725633916,2868.483684205152,51.24460175421151,2613.9169140382496,,650.4730258089849,2.0,5.0,47.0,743.8927104980813
446.5442805012151,2556.9766611670593,20.141585423040443,84.7142122691817,2865.621548064371,49.31180122832987,2508.5087713451294,1311.3302567802818,650.0063470928726,1.0,15.0,,705.4235063963472
328.5784439718701,1755.1213606957244,20.405478361847962,76.10795087568178,2966.8074921521643,,1688.8596628605153,1214.4214982816038,635.5823231591078,2.0,11.0,32.0,396.85867137670505
435.09935709451304,2498.920775759671,20.329832944195044,82.81340324539673,2891.556106603134,49.48912972935135,2475.429147051336,1318.8170302854658,641.5165924718426,2.0,7.0,49.0,674.5623870720469
431.9073933660962,2521.5181151522766,,84.09526817673354,2917.6728786145545,,2501.8784433100536,1305.9333861442158,,2.0,,40.0,694.0489732292384
